"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"35XW21VSVIWQB3GKCWD0FDD9MOBSLL","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3ZPPDN2SLYEXN27NC6V797DMD809E1","A1IU5OP7BBZHZ7","Submitted","Mon May 04 20:07:55 PDT 2020","Mon May 04 20:08:14 PDT 2020","Thu May 07 20:08:14 PDT 2020","","","","19","100% (3/3)","0% (0/0)","0% (0/0)","Neural network based end-to-end text to speech has significantly improved the quality of synthesized speech.","https://xilaili.github.io/wavs/0005/audio_000.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","31Z0PCVWUNXVY21RN4MIUXMHLSV7T9","A1F1BIPJR11LSR","Submitted","Mon May 04 19:52:51 PDT 2020","Mon May 04 19:57:52 PDT 2020","Thu May 07 19:57:52 PDT 2020","","","","301","100% (510/510)","100% (339/339)","100% (327/327)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Fair - Equally natural and unnatural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","33IZTU6J84JOYHU3GHLQER3JL2ZXS8","A3P2WQO8VESWF2","Submitted","Mon May 04 20:06:16 PDT 2020","Mon May 04 20:06:36 PDT 2020","Thu May 07 20:06:36 PDT 2020","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Fair - Equally natural and unnatural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","345LHZDED0ASXWFTLX92MCW3Z4E3UP","A1UTBDKOQ2MKUD","Submitted","Mon May 04 19:46:09 PDT 2020","Mon May 04 19:46:26 PDT 2020","Thu May 07 19:46:26 PDT 2020","","","","17","100% (55/55)","100% (55/55)","100% (55/55)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Poor - Mostly unnatural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3483FV8BEH1IA3T9LFXUNWDVQ4262L","AVPD36WUJKJFS","Submitted","Mon May 04 20:06:55 PDT 2020","Mon May 04 20:08:18 PDT 2020","Thu May 07 20:08:18 PDT 2020","","","","83","0% (0/0)","0% (0/0)","0% (0/0)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","38JBBYETQRSWQW1BVBZGSZ26RGL4EZ","A54KH61CDVIB6","Submitted","Mon May 04 20:03:22 PDT 2020","Mon May 04 20:03:57 PDT 2020","Thu May 07 20:03:57 PDT 2020","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","39DD6S19JSTCTTP0G4P6MVFFSBNZE5","A273DS7TQWR9M1","Submitted","Mon May 04 20:02:03 PDT 2020","Mon May 04 20:07:35 PDT 2020","Thu May 07 20:07:35 PDT 2020","","","","332","100% (287/287)","100% (265/265)","100% (207/207)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Bad - Completely unnatural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3D4CH1LGEDBV7G3EI1LV9AYYQOCG9M","A2WCCV1W8UE8ED","Submitted","Mon May 04 19:57:43 PDT 2020","Mon May 04 19:58:05 PDT 2020","Thu May 07 19:58:05 PDT 2020","","","","22","100% (37/37)","0% (0/0)","0% (0/0)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3DH6GAKTY17AZY6RG510TY7VANSYZJ","A2MCG5W6LHSRG9","Submitted","Mon May 04 20:01:42 PDT 2020","Mon May 04 20:06:19 PDT 2020","Thu May 07 20:06:19 PDT 2020","","","","277","100% (494/494)","100% (328/328)","100% (220/220)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Fair - Equally natural and unnatural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3HMVI3QICMAD42LJ8US814NJX8D1YV","APSN3KV49VLKX","Submitted","Mon May 04 19:52:20 PDT 2020","Mon May 04 19:53:12 PDT 2020","Thu May 07 19:53:12 PDT 2020","","","","52","100% (414/414)","100% (412/412)","100% (345/345)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3JW0YLFXRWY2GY6MQHZ59XSXIDOWWS","A1Q4N7ZTNI9IKX","Submitted","Mon May 04 20:02:05 PDT 2020","Mon May 04 20:08:20 PDT 2020","Thu May 07 20:08:20 PDT 2020","","","","375","100% (325/325)","100% (279/279)","100% (244/244)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3KAKFY4PGXKNO5KTRGKO398S59WI31","A3N7R7P9HP2YB6","Submitted","Mon May 04 20:04:52 PDT 2020","Mon May 04 20:07:01 PDT 2020","Thu May 07 20:07:01 PDT 2020","","","","129","100% (101/101)","100% (99/99)","100% (99/99)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Excellent - Completely natural speech"
"3IKMEYR0LYDMMYH4XHMT9VNQZU82KQ","36Y7KK4GOFFDKKBXF2AIQG2JVDTSU3","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.05","Mon May 04 19:44:41 PDT 2020","20","BatchId:4022930;OriginalHitTemplateId:928390811;","600","259200","Thu May 07 19:44:41 PDT 2020","","","3MH9DQ757ZUTR8RHGCGM56LC39JUGO","A1YSYI926BBOHW","Submitted","Mon May 04 19:48:50 PDT 2020","Mon May 04 19:49:47 PDT 2020","Thu May 07 19:49:47 PDT 2020","","","","57","100% (901/901)","100% (224/224)","100% (164/164)","While prior work has shown that scaling neural models in the number of parameters and the size of the data they are trained on gives improved results, we show that other ingredients are important for a high-performing chatbot.","https://xilaili.github.io/wavs/0005/audio_001.wav","Good - Mostly natural speech"
