"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"30UZJB2POJU8PXSKUUWSQG908D535Z","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:28 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:28 PDT 2020","","","3DY46V3X3S0EQWCIYFPNTX27DLL55B","A347XXV5JH19PB","Submitted","Mon Apr 27 17:11:07 PDT 2020","Mon Apr 27 17:11:28 PDT 2020","Thu Apr 30 17:11:28 PDT 2020","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","provided by other agencies.","https://xilaili.github.io/wavs/0003/audio_039.wav","Good - Mostly natural speech"
"30UZJB2POJU8PXSKUUWSQG908D535Z","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:28 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:28 PDT 2020","","","3IRIK4HM3D2V8LLBI8M0Z9MH1XG6CY","A2LN42YO5UY41W","Submitted","Mon Apr 27 17:04:45 PDT 2020","Mon Apr 27 17:05:04 PDT 2020","Thu Apr 30 17:05:04 PDT 2020","","","","19","100% (75/75)","0% (0/0)","0% (0/0)","provided by other agencies.","https://xilaili.github.io/wavs/0003/audio_039.wav","Excellent - Completely natural speech"
"30Z7M1Q8U02RW0A717I5P8XXGDYA84","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:26 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:26 PDT 2020","","","30H4UDGLT50GRDF7ATFN85IAQG9MP1","A3UUH3632AI3ZX","Submitted","Mon Apr 27 17:03:22 PDT 2020","Mon Apr 27 17:03:29 PDT 2020","Thu Apr 30 17:03:29 PDT 2020","","","","7","100% (269/270)","0% (0/0)","0% (0/0)","The window was approximately one hundred twenty feet away.","https://xilaili.github.io/wavs/0003/audio_004.wav","Good - Mostly natural speech"
"30Z7M1Q8U02RW0A717I5P8XXGDYA84","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:26 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:26 PDT 2020","","","351SEKWQS3Z72GCH5KOS8B1LCX5MDM","AVFHRN0S32V2H","Submitted","Mon Apr 27 17:00:51 PDT 2020","Mon Apr 27 17:02:15 PDT 2020","Thu Apr 30 17:02:15 PDT 2020","","","","84","100% (77/77)","100% (36/36)","0% (0/0)","The window was approximately one hundred twenty feet away.","https://xilaili.github.io/wavs/0003/audio_004.wav","Good - Mostly natural speech"
"30Z7M1Q8U02RW0A717I5P8XXGDYA84","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:26 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:26 PDT 2020","","","382M9COHEKXV7UVQAHQY5300PVAEU0","A2B6WQG0A9CKXQ","Submitted","Mon Apr 27 17:02:57 PDT 2020","Mon Apr 27 17:08:44 PDT 2020","Thu Apr 30 17:08:44 PDT 2020","","","","347","0% (0/0)","0% (0/0)","0% (0/0)","The window was approximately one hundred twenty feet away.","https://xilaili.github.io/wavs/0003/audio_004.wav","Excellent - Completely natural speech"
"311HQEI8RUYOXUDW3U6YS1SBEEZ7ZF","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","34PGFRQONRTGAE6NJIGQK7YPFJIWJ3","A2QD9PJUKW7PKK","Submitted","Mon Apr 27 17:08:15 PDT 2020","Mon Apr 27 17:11:45 PDT 2020","Thu Apr 30 17:11:45 PDT 2020","","","","210","100% (100/100)","0% (0/0)","0% (0/0)","there was no case to make out; why waste money on lawyers for the defense? His demeanor was cool and collected throughout;","https://xilaili.github.io/wavs/0003/audio_115.wav","Excellent - Completely natural speech"
"311HQEI8RUYOXUDW3U6YS1SBEEZ7ZF","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","3I2PTA7R3WC611GJPUHWTXGG670KQL","A1UTBDKOQ2MKUD","Submitted","Mon Apr 27 17:03:19 PDT 2020","Mon Apr 27 17:03:28 PDT 2020","Thu Apr 30 17:03:28 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","there was no case to make out; why waste money on lawyers for the defense? His demeanor was cool and collected throughout;","https://xilaili.github.io/wavs/0003/audio_115.wav","Good - Mostly natural speech"
"311HQEI8RUYOXUDW3U6YS1SBEEZ7ZF","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","3OSWBBLG1HFIWSBLJRQ1JSHJJ1QDXY","A2MCG5W6LHSRG9","Submitted","Mon Apr 27 17:02:24 PDT 2020","Mon Apr 27 17:05:51 PDT 2020","Thu Apr 30 17:05:51 PDT 2020","","","","207","100% (274/274)","100% (108/108)","0% (0/0)","there was no case to make out; why waste money on lawyers for the defense? His demeanor was cool and collected throughout;","https://xilaili.github.io/wavs/0003/audio_115.wav","Good - Mostly natural speech"
"31ANT7FQNAKNJ5ZJ9FLUUAAARIN5H8","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","3F0BG9B9MS5RFO0LXA9H2EEWZWH7Y5","A27SMEOPKV84VI","Submitted","Mon Apr 27 17:01:50 PDT 2020","Mon Apr 27 17:06:03 PDT 2020","Thu Apr 30 17:06:03 PDT 2020","","","","253","100% (363/363)","100% (39/39)","0% (0/0)","A formal and thorough description of the responsibilities of the advance agent is now in preparation by the Service.","https://xilaili.github.io/wavs/0003/audio_112.wav","Fair - Equally natural and unnatural speech"
"31ANT7FQNAKNJ5ZJ9FLUUAAARIN5H8","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","3WQ3B2KGEBYHRUS8Y2EOTTPIB11B1Z","A1Y0Y6U906ABT5","Submitted","Mon Apr 27 17:07:54 PDT 2020","Mon Apr 27 17:10:59 PDT 2020","Thu Apr 30 17:10:59 PDT 2020","","","","185","57% (4/7)","100% (1/1)","0% (0/0)","A formal and thorough description of the responsibilities of the advance agent is now in preparation by the Service.","https://xilaili.github.io/wavs/0003/audio_112.wav","Fair - Equally natural and unnatural speech"
"31ANT7FQNAKNJ5ZJ9FLUUAAARIN5H8","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:32 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:32 PDT 2020","","","3Z3ZLGNNSLC0538C4OPXCBZEVLFQ3H","A171S8E9IFSHH2","Submitted","Mon Apr 27 17:07:27 PDT 2020","Mon Apr 27 17:07:40 PDT 2020","Thu Apr 30 17:07:40 PDT 2020","","","","13","100% (164/164)","0% (0/0)","0% (0/0)","A formal and thorough description of the responsibilities of the advance agent is now in preparation by the Service.","https://xilaili.github.io/wavs/0003/audio_112.wav","Good - Mostly natural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WJRL1D","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:30 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:30 PDT 2020","","","3A1PQ49WVKZRI7VUYUOKF4SG6E4H1J","A3LA5P3N3KI8U7","Submitted","Mon Apr 27 17:02:48 PDT 2020","Mon Apr 27 17:04:58 PDT 2020","Thu Apr 30 17:04:58 PDT 2020","","","","130","100% (282/282)","0% (0/0)","0% (0/0)","Mrs. Earlene Roberts, the housekeeper at Oswald's roominghouse and the last person known to have seen him before he reached tenth Street and Patton Avenue,","https://xilaili.github.io/wavs/0003/audio_078.wav","Fair - Equally natural and unnatural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WJRL1D","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:30 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:30 PDT 2020","","","3QJOXOW4XM9CUMQH1FZCETJ6C98EM9","A2LN42YO5UY41W","Submitted","Mon Apr 27 17:05:43 PDT 2020","Mon Apr 27 17:06:15 PDT 2020","Thu Apr 30 17:06:15 PDT 2020","","","","32","100% (75/75)","0% (0/0)","0% (0/0)","Mrs. Earlene Roberts, the housekeeper at Oswald's roominghouse and the last person known to have seen him before he reached tenth Street and Patton Avenue,","https://xilaili.github.io/wavs/0003/audio_078.wav","Excellent - Completely natural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WJRL1D","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:30 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:30 PDT 2020","","","3STRJBFXOZ9JTH8B6YBRY2R3QEZTK8","A3UUH3632AI3ZX","Submitted","Mon Apr 27 17:04:37 PDT 2020","Mon Apr 27 17:10:55 PDT 2020","Thu Apr 30 17:10:55 PDT 2020","","","","378","100% (269/270)","0% (0/0)","0% (0/0)","Mrs. Earlene Roberts, the housekeeper at Oswald's roominghouse and the last person known to have seen him before he reached tenth Street and Patton Avenue,","https://xilaili.github.io/wavs/0003/audio_078.wav","Poor - Mostly unnatural speech"
"31JUPBOORPM8SJ1BYY7VYMD8APXL8X","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:34 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:34 PDT 2020","","","336YQZE83YWCY3XOQE69AZDTZG85MY","A2LN42YO5UY41W","Submitted","Mon Apr 27 17:01:46 PDT 2020","Mon Apr 27 17:02:10 PDT 2020","Thu Apr 30 17:02:10 PDT 2020","","","","24","100% (75/75)","0% (0/0)","0% (0/0)","with the idea of subjecting her to the irritant poison slowly but surely until the desired effect, death, was achieved.","https://xilaili.github.io/wavs/0003/audio_142.wav","Excellent - Completely natural speech"
"31JUPBOORPM8SJ1BYY7VYMD8APXL8X","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:34 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:34 PDT 2020","","","3M68NM076KPZENAU05CVO4L31YK6R5","A1MJVTR0PCKBWW","Submitted","Mon Apr 27 17:08:53 PDT 2020","Mon Apr 27 17:12:15 PDT 2020","Thu Apr 30 17:12:15 PDT 2020","","","","202","100% (2000/2000)","100% (339/339)","0% (0/0)","with the idea of subjecting her to the irritant poison slowly but surely until the desired effect, death, was achieved.","https://xilaili.github.io/wavs/0003/audio_142.wav","Good - Mostly natural speech"
"31JUPBOORPM8SJ1BYY7VYMD8APXL8X","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:34 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:34 PDT 2020","","","3XLBSAQ9Z7URKEAQTWB0GLNY5QKZ7N","A1F1BIPJR11LSR","Submitted","Mon Apr 27 17:00:50 PDT 2020","Mon Apr 27 17:03:41 PDT 2020","Thu Apr 30 17:03:41 PDT 2020","","","","171","100% (183/183)","100% (12/12)","0% (0/0)","with the idea of subjecting her to the irritant poison slowly but surely until the desired effect, death, was achieved.","https://xilaili.github.io/wavs/0003/audio_142.wav","Poor - Mostly unnatural speech"
"31MBOZ6PAQ9A4MROFAN0089R0GICLU","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:29 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:29 PDT 2020","","","36PW28KO42EBSLHS4C9752O6ISJAEL","A1OSRAPSRT934Z","Submitted","Mon Apr 27 17:04:30 PDT 2020","Mon Apr 27 17:06:29 PDT 2020","Thu Apr 30 17:06:29 PDT 2020","","","","119","100% (6/6)","0% (0/0)","0% (0/0)","He also studied Dallas bus schedules to prepare for his later use of buses to travel to and from General Walker's house.","https://xilaili.github.io/wavs/0003/audio_052.wav","Good - Mostly natural speech"
"31MBOZ6PAQ9A4MROFAN0089R0GICLU","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:29 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:29 PDT 2020","","","3HRMW88U198D3WBNT80XT4H2I8YM0V","A2MCG5W6LHSRG9","Submitted","Mon Apr 27 17:05:31 PDT 2020","Mon Apr 27 17:11:15 PDT 2020","Thu Apr 30 17:11:15 PDT 2020","","","","344","100% (274/274)","100% (108/108)","0% (0/0)","He also studied Dallas bus schedules to prepare for his later use of buses to travel to and from General Walker's house.","https://xilaili.github.io/wavs/0003/audio_052.wav","Fair - Equally natural and unnatural speech"
"31MBOZ6PAQ9A4MROFAN0089R0GICLU","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:29 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:29 PDT 2020","","","3VP0C6EFSJE8H7X2VXGE25RTVBJM6V","A1F1BIPJR11LSR","Submitted","Mon Apr 27 17:03:29 PDT 2020","Mon Apr 27 17:06:34 PDT 2020","Thu Apr 30 17:06:34 PDT 2020","","","","185","100% (183/183)","100% (12/12)","0% (0/0)","He also studied Dallas bus schedules to prepare for his later use of buses to travel to and from General Walker's house.","https://xilaili.github.io/wavs/0003/audio_052.wav","Fair - Equally natural and unnatural speech"
"31MCUE39BM465UH4BQFJUD0PYMJ3GH","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:33 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:33 PDT 2020","","","35L9RVQFCR07R4MS0IY4Q6XDHB3HUK","A347XXV5JH19PB","Submitted","Mon Apr 27 17:06:27 PDT 2020","Mon Apr 27 17:06:36 PDT 2020","Thu Apr 30 17:06:36 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","of residence in the U.S.S.R. against any cause which I join, by association,","https://xilaili.github.io/wavs/0003/audio_122.wav","Fair - Equally natural and unnatural speech"
"31MCUE39BM465UH4BQFJUD0PYMJ3GH","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:33 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:33 PDT 2020","","","392CY0QWG498613XRUP7DE0YIBT4IC","A3LA5P3N3KI8U7","Submitted","Mon Apr 27 17:02:45 PDT 2020","Mon Apr 27 17:04:24 PDT 2020","Thu Apr 30 17:04:24 PDT 2020","","","","99","100% (282/282)","0% (0/0)","0% (0/0)","of residence in the U.S.S.R. against any cause which I join, by association,","https://xilaili.github.io/wavs/0003/audio_122.wav","Fair - Equally natural and unnatural speech"
"31MCUE39BM465UH4BQFJUD0PYMJ3GH","373P3486EI5ZF6FOFDJDFJGCCICC88","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.06","Mon Apr 27 17:00:33 PDT 2020","3","BatchId:4012294;OriginalHitTemplateId:928390811;","600","259200","Thu Apr 30 17:00:33 PDT 2020","","","3SUWZRL0M1VA5J5PEZSVPXMKM9T6ER","A3JZS32RQUWGJM","Submitted","Mon Apr 27 17:04:51 PDT 2020","Mon Apr 27 17:05:03 PDT 2020","Thu Apr 30 17:05:03 PDT 2020","","","","12","100% (30/30)","100% (9/9)","0% (0/0)","of residence in the U.S.S.R. against any cause which I join, by association,","https://xilaili.github.io/wavs/0003/audio_122.wav","Good - Mostly natural speech"
