"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_url","Answer.audio-naturalness.label","Approve","Reject"
"30F94FBDNT2FDU7NAJTWBFDQC7ABTT","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:31 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:31 PDT 2020","","","386CSBG1O24Z2MVUNQNVJEBY55O6QW","A1UTBDKOQ2MKUD","Submitted","Sun Apr 26 13:45:01 PDT 2020","Sun Apr 26 13:45:13 PDT 2020","Wed Apr 29 13:45:13 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/083.wav","Excellent - Completely natural speech"
"30F94FBDNT2FDU7NAJTWBFDQC7ABTT","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:31 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:31 PDT 2020","","","3TU5ZICBRGJM60EIG5KT3S7PB0E8QK","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:45:10 PDT 2020","Sun Apr 26 13:47:46 PDT 2020","Wed Apr 29 13:47:46 PDT 2020","","","","156","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/083.wav","Fair - Equally natural and unnatural speech"
"30OITAWPBSL6KS1VC5YB6QFCDDC9H7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3E1QT0TDFSR9P2QZ3XFKUQG3KQX8IH","A18I566TMVVSFQ","Submitted","Sun Apr 26 13:44:50 PDT 2020","Sun Apr 26 13:48:29 PDT 2020","Wed Apr 29 13:48:29 PDT 2020","","","","219","0% (0/0)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/032.wav","Excellent - Completely natural speech"
"30OITAWPBSL6KS1VC5YB6QFCDDC9H7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3LRKMWOKB8ZKYDDKNKU5KU6QU36Z21","A299J4PKHAEU9H","Submitted","Sun Apr 26 13:44:34 PDT 2020","Sun Apr 26 13:48:13 PDT 2020","Wed Apr 29 13:48:13 PDT 2020","","","","219","82% (291/353)","100% (40/40)","0% (0/0)","https://xilaili.github.io/wavs/0000/032.wav","Fair - Equally natural and unnatural speech"
"30OITAWPBSL6KS1VC5YB6QFCDDC9H7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3TXD01ZLD7ZDFSYXLBELWHO9CZNU43","A27SMEOPKV84VI","Submitted","Sun Apr 26 13:45:25 PDT 2020","Sun Apr 26 13:49:11 PDT 2020","Wed Apr 29 13:49:11 PDT 2020","","","","226","100% (363/363)","100% (39/39)","0% (0/0)","https://xilaili.github.io/wavs/0000/032.wav","Fair - Equally natural and unnatural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WIX1LX","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","32Q90QCQ1V3H4YQEG3MWZGR2NXJKE2","A2TBXASXZIRNNW","Submitted","Sun Apr 26 13:42:46 PDT 2020","Sun Apr 26 13:45:35 PDT 2020","Wed Apr 29 13:45:35 PDT 2020","","","","169","100% (936/936)","100% (174/174)","100% (9/9)","https://xilaili.github.io/wavs/0000/073.wav","Excellent - Completely natural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WIX1LX","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","34QN5IT0T29YI79JZ7QEOMG7YWG08E","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:43:55 PDT 2020","Sun Apr 26 13:45:38 PDT 2020","Wed Apr 29 13:45:38 PDT 2020","","","","103","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/073.wav","Excellent - Completely natural speech"
"31J7RYECZN8QHJHQZDYGJCQ0WIX1LX","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","3I2PTA7R3WC611GJPUHWTXGG609KQG","A273DS7TQWR9M1","Submitted","Sun Apr 26 14:02:38 PDT 2020","Sun Apr 26 14:03:01 PDT 2020","Wed Apr 29 14:03:01 PDT 2020","","","","23","100% (80/80)","100% (58/58)","0% (0/0)","https://xilaili.github.io/wavs/0000/073.wav","Good - Mostly natural speech"
"31KSVEGZ36AULIS61LKXYEPTYNURWB","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:31 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:31 PDT 2020","","","3H7XDTSHKF96JCGMBCVNNU69NK7WGR","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:44:55 PDT 2020","Sun Apr 26 13:47:14 PDT 2020","Wed Apr 29 13:47:14 PDT 2020","","","","139","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/098.wav","Good - Mostly natural speech"
"31KSVEGZ36AULIS61LKXYEPTYNURWB","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:31 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:31 PDT 2020","","","3LYA37P8IT5JXVEU6CK6Y8LHK07BKU","A18I566TMVVSFQ","Submitted","Sun Apr 26 13:45:38 PDT 2020","Sun Apr 26 13:49:29 PDT 2020","Wed Apr 29 13:49:29 PDT 2020","","","","231","0% (0/0)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/098.wav","Excellent - Completely natural speech"
"31KSVEGZ36AULIS61LKXYEPTYNURWB","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:31 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:31 PDT 2020","","","3OLF68YTNCJ3YZHOZNTDNK96UM4AFV","AIQ1I6ODSIO56","Submitted","Sun Apr 26 13:43:04 PDT 2020","Sun Apr 26 13:43:17 PDT 2020","Wed Apr 29 13:43:17 PDT 2020","","","","13","100% (17/17)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/098.wav","Excellent - Completely natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AMDRQ7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3HFNH7HEMKW1ZFK0Z3WHV5ONZJRGQ8","A9HQ3E0F2AGVO","Submitted","Sun Apr 26 13:46:07 PDT 2020","Sun Apr 26 13:51:52 PDT 2020","Wed Apr 29 13:51:52 PDT 2020","","","","345","100% (1478/1478)","100% (191/191)","0% (0/0)","https://xilaili.github.io/wavs/0000/040.wav","Good - Mostly natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AMDRQ7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3L4D84MIL2AYDOBYOJUQJ4O20OBJHI","A27SMEOPKV84VI","Submitted","Sun Apr 26 13:42:00 PDT 2020","Sun Apr 26 13:44:31 PDT 2020","Wed Apr 29 13:44:31 PDT 2020","","","","151","100% (363/363)","100% (39/39)","0% (0/0)","https://xilaili.github.io/wavs/0000/040.wav","Good - Mostly natural speech"
"31SIZS5W5BXP1LWKPCLR6P77AMDRQ7","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:28 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:28 PDT 2020","","","3NPFYT4IZFML8CLCLHR9PDKGWMDXGL","A299J4PKHAEU9H","Submitted","Sun Apr 26 13:43:43 PDT 2020","Sun Apr 26 13:43:53 PDT 2020","Wed Apr 29 13:43:53 PDT 2020","","","","10","82% (291/353)","100% (40/40)","0% (0/0)","https://xilaili.github.io/wavs/0000/040.wav","Poor - Mostly unnatural speech"
"32CAVSKPCG7T094K8RQHAZMJ99PU1J","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:32 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:32 PDT 2020","","","30BUDKLTXGDEMF5B9GIQXR8KQ7PE5C","A1Z6F6EIUJFC6T","Submitted","Sun Apr 26 13:46:06 PDT 2020","Sun Apr 26 13:47:13 PDT 2020","Wed Apr 29 13:47:13 PDT 2020","","","","67","86% (442/511)","100% (120/120)","0% (0/0)","https://xilaili.github.io/wavs/0000/105.wav","Excellent - Completely natural speech"
"32CAVSKPCG7T094K8RQHAZMJ99PU1J","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:32 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:32 PDT 2020","","","3DQQ64TANJ3CWP9LEVLAH3K1OBUWPV","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:45:08 PDT 2020","Sun Apr 26 13:47:40 PDT 2020","Wed Apr 29 13:47:40 PDT 2020","","","","152","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/105.wav","Excellent - Completely natural speech"
"32CAVSKPCG7T094K8RQHAZMJ99PU1J","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:32 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:32 PDT 2020","","","3W2LOLRXLEX6D2VJ296WYNQL2M9RKM","A27SMEOPKV84VI","Submitted","Sun Apr 26 13:42:55 PDT 2020","Sun Apr 26 13:46:34 PDT 2020","Wed Apr 29 13:46:34 PDT 2020","","","","219","100% (363/363)","100% (39/39)","0% (0/0)","https://xilaili.github.io/wavs/0000/105.wav","Fair - Equally natural and unnatural speech"
"32CAVSKPCG7T094K8RQHAZMJ99Q1UR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:33 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:33 PDT 2020","","","36DSNE9QZ8G855XLSWPG3DL3CAPJO6","A27SMEOPKV84VI","Submitted","Sun Apr 26 13:42:04 PDT 2020","Sun Apr 26 13:45:06 PDT 2020","Wed Apr 29 13:45:06 PDT 2020","","","","182","100% (363/363)","100% (39/39)","0% (0/0)","https://xilaili.github.io/wavs/0000/123.wav","Fair - Equally natural and unnatural speech"
"32CAVSKPCG7T094K8RQHAZMJ99Q1UR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:33 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:33 PDT 2020","","","36W0OB37HZWOD3G265XC7YCSJMOZHJ","A299J4PKHAEU9H","Submitted","Sun Apr 26 13:44:59 PDT 2020","Sun Apr 26 13:50:08 PDT 2020","Wed Apr 29 13:50:08 PDT 2020","","","","309","82% (291/353)","100% (40/40)","0% (0/0)","https://xilaili.github.io/wavs/0000/123.wav","Good - Mostly natural speech"
"32CAVSKPCG7T094K8RQHAZMJ99Q1UR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:33 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:33 PDT 2020","","","3C44YUNSI47DNJ9UX0GKPFVGHVOPDF","A3QC57KUVJP5EW","Submitted","Sun Apr 26 13:43:28 PDT 2020","Sun Apr 26 13:43:51 PDT 2020","Wed Apr 29 13:43:51 PDT 2020","","","","23","100% (2/2)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/123.wav","Good - Mostly natural speech"
"32LAQ1JNTB7U9TGTAAARG55E1SGTUR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:27 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:27 PDT 2020","","","32SVAV9L3IR8IN1VFSSBMBK9RWZA3M","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:42:44 PDT 2020","Sun Apr 26 13:42:51 PDT 2020","Wed Apr 29 13:42:51 PDT 2020","","","","7","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/018.wav","Good - Mostly natural speech"
"32LAQ1JNTB7U9TGTAAARG55E1SGTUR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:27 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:27 PDT 2020","","","3EJPLAJKEPY8GEWLAM68A7N2A886ZP","A3QC57KUVJP5EW","Submitted","Sun Apr 26 14:02:38 PDT 2020","Sun Apr 26 14:03:09 PDT 2020","Wed Apr 29 14:03:09 PDT 2020","","","","31","100% (2/2)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/018.wav","Good - Mostly natural speech"
"32LAQ1JNTB7U9TGTAAARG55E1SGTUR","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:27 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:27 PDT 2020","","","3RANCT1ZVIZX0RJ60QO84VUFMR4BUQ","A273DS7TQWR9M1","Submitted","Sun Apr 26 13:42:19 PDT 2020","Sun Apr 26 13:43:20 PDT 2020","Wed Apr 29 13:43:20 PDT 2020","","","","61","100% (80/80)","100% (58/58)","0% (0/0)","https://xilaili.github.io/wavs/0000/018.wav","Excellent - Completely natural speech"
"32TMVRKDGPGCUBUQS68EC5BXO2848R","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","34Z02EIMIVVHGR172519FICUC90T0V","A1UTBDKOQ2MKUD","Submitted","Sun Apr 26 13:44:12 PDT 2020","Sun Apr 26 13:44:21 PDT 2020","Wed Apr 29 13:44:21 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/071.wav","Good - Mostly natural speech"
"32TMVRKDGPGCUBUQS68EC5BXO2848R","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","3KJYX6QCMCT3VP6IT8BUY5FB83MJV8","A2TBXASXZIRNNW","Submitted","Sun Apr 26 13:42:17 PDT 2020","Sun Apr 26 13:45:19 PDT 2020","Wed Apr 29 13:45:19 PDT 2020","","","","182","100% (936/936)","100% (174/174)","100% (9/9)","https://xilaili.github.io/wavs/0000/071.wav","Good - Mostly natural speech"
"32TMVRKDGPGCUBUQS68EC5BXO2848R","309SUPN8PINFAZOFLOODGJ0P3APH2J","How natural (i.e. human-sounding) is this recording?","How natural (i.e. human-sounding) is this recording?","audio, naturalness, rating","$0.10","Sun Apr 26 13:41:30 PDT 2020","3","BatchId:4010516;OriginalHitTemplateId:928390811;","600","259200","Wed Apr 29 13:41:30 PDT 2020","","","3NL0RFNU0I5ZCWTLRXAJQUFBA8Q4KH","A171S8E9IFSHH2","Submitted","Sun Apr 26 13:46:32 PDT 2020","Sun Apr 26 13:47:56 PDT 2020","Wed Apr 29 13:47:56 PDT 2020","","","","84","100% (164/164)","0% (0/0)","0% (0/0)","https://xilaili.github.io/wavs/0000/071.wav","Excellent - Completely natural speech"
